Weekly GroceryExpenditure,Weekly Eating Out Expenditure,Finding affordable foods that fit my budget,"Avoiding foods that contain pesticides, added hormones & antibiotics","Finding convenient, quick-to-make alternatives",Finding foods my children will eat,Losing weight,Finding time to cook at home,"Avoiding certain nutrients or ingredients (i.e. sodium, carbohydrates, trans fats, etc.)",CurrentlyFarm,Age,MaritalStatus,NumberInHousehold,Children<12,CurrentlyOnFoodStamps,Education,Approximate / annual household income before taxes in 2012,0,1,2,3,4,5,6,7,8,9,Cluster,Race,State
6.0,5.0,1.0,3.0,4.0,7.0,5.0,6.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,4.0,4.0,-1.2908267160927673,-0.8264153740712888,0.8896195126636998,-0.6485229055190692,-0.5319812280002596,0.13513214974606877,1.2465471047282186,-0.6712923713168417,0.7169999713557043,0.5193887665862552,6,1.0,10.0
8.0,1.0,1.0,6.0,3.0,2.0,7.0,4.0,5.0,2.0,4.0,3.0,5.0,1.0,1.0,2.0,2.0,1.6883069792459238,3.517782098086291,0.3289098596444932,-1.4647353079803014,-0.4678398021758939,2.1494947415975574,0.5687799829029195,0.7800750219846253,0.2995231352249561,1.0160990464384834,2,1.0,3.0
4.0,5.0,6.0,5.0,1.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,7.0,1.3308036361425586,-0.6597450837922973,-1.0711951143299008,0.01728304721117384,-0.07705826486806965,-0.8818299412045049,0.4772392682709321,1.8609084731474512,-0.8807612390615279,0.5975344494870533,3,1.0,5.0
9.0,9.0,7.0,4.0,5.0,6.0,1.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,9.0,2.431964246459669,-3.333814482896873,-0.40247245731626624,0.8320317358999597,-0.03134467375005129,0.40861101665630545,-0.627608507331904,1.0985048104256914,1.7248115867286082,0.393821266813212,0,1.0,48.0
6.0,1.0,5.0,7.0,6.0,2.0,1.0,3.0,4.0,1.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,0.6874265426588827,1.332665858965567,0.10803589204986508,1.6883384561948171,2.0961044218487777,0.6484613506230049,-1.3930058035408859,0.8105449322559256,0.7553933490103888,0.5736047450332049,2,1.0,13.0
5.0,1.0,5.0,2.0,4.0,7.0,3.0,6.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,5.0,4.0,-1.7317021357513687,-1.577700255903843,1.3570063315186067,0.26565135244796845,0.008296346199863422,-0.3702958712104916,0.2433769701285849,0.3140393423685787,-0.886622322188767,-0.14711581498344709,6,1.0,15.0
6.0,3.0,4.0,7.0,6.0,2.0,5.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,7.0,5.0,2.531008055411986,0.16749101231264335,-0.9280594582823307,0.1000517334943166,-0.24710361809812087,0.2881977493027293,-1.8309840450372992,-1.123018724213434,-1.6264102602285355,1.5689202717886215,3,1.0,44.0
5.0,5.0,4.0,3.0,6.0,7.0,1.0,5.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,5.0,2.5937666466245823,0.8132081543216418,2.479517473302706,1.527871630033199,3.4611913088329374,-1.4824366748577584,0.3781472286205208,-0.5593091696074812,0.9604191696480374,0.8163492241198606,5,1.0,14.0
6.0,4.0,1.0,5.0,4.0,3.0,7.0,2.0,6.0,2.0,5.0,4.0,2.0,2.0,2.0,3.0,3.0,-0.45267686886203906,1.1218814234385588,-1.079331199451624,-2.1122713098964736,-0.168880160300097,1.8274443908028435,-0.9747742986923762,-0.33413831664542887,0.8327760115503339,0.01796151826899978,1,1.0,10.0
6.0,2.0,3.0,7.0,6.0,4.0,5.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,9.0,1.588363198178242,0.10322138033378882,-0.6761907268109605,0.22828663809847333,-1.0063161815687756,0.7418057008284744,-1.5937259708266083,0.1577079295892851,-0.08903699913213257,2.1285921219276633,3,1.0,43.0
8.0,2.0,3.0,4.0,7.0,5.0,2.0,6.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,3.0,-0.0457207869782155,-0.6715306113799846,1.7696478459496803,1.453769600291511,-0.94110777451196,0.4460838847279563,-0.08750882621918694,-0.697072606802989,-0.06193640586446223,1.0253099566257078,4,1.0,6.0
4.0,2.0,7.0,1.0,4.0,5.0,6.0,2.0,3.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,4.0,-1.061320939137891,-0.7203332805307314,0.3815740549066297,-1.1854635108254088,-0.5031596427649857,-0.792864856968283,-1.9318300656146274,1.8833428838549033,0.03391972528761882,-0.8371069392022722,6,1.0,36.0
8.0,1.0,5.0,7.0,3.0,1.0,2.0,4.0,6.0,2.0,4.0,2.0,3.0,2.0,2.0,5.0,4.0,1.0516906069276684,0.16653393135522568,-1.5607435303885362,0.769050686214522,-0.1302675946969222,1.6453035838191823,-0.1144875481841962,0.5644288372075253,-0.8847681730929886,-0.5605496149065505,2,1.0,20.0
3.0,4.0,4.0,5.0,3.0,7.0,2.0,6.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,5.0,5.0,1.16784063335909,0.7132355102910881,1.0782362270011625,1.3171915955180424,1.0931670637960407,-0.6570177739414086,1.3106780061202135,0.5980465263654183,-1.2311623009251829,1.2328881432373608,2,1.0,5.0
6.0,4.0,5.0,2.0,6.0,7.0,1.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,7.0,-0.16968366804576918,-1.7063305333652645,0.29320354652700337,1.1178688370793626,-0.12751100438144244,-0.13844397731613972,-1.2027850243969391,0.26443844526112625,1.3680962263534682,-0.8040485229498141,0,1.0,14.0
9.0,9.0,3.0,2.0,6.0,4.0,1.0,7.0,5.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,9.0,2.1733315197117755,-2.0150563116918936,1.3654425272348747,0.9757857823128959,-0.8331603179737515,1.4916243099322493,1.0131521498469391,-0.2702467471899439,2.073776520791793,-1.1713092760432824,3,1.0,18.0
6.0,4.0,6.0,5.0,1.0,7.0,4.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,6.0,6.0,-0.2598674667436726,-2.1884700686399663,-1.3886750791338387,-0.5649032691693575,0.6550009204401713,-0.6539668068371933,0.5998133377709595,0.8877967639737712,-0.7773505379782867,0.5786300038129194,0,1.0,11.0
6.0,5.0,3.0,1.0,6.0,7.0,2.0,5.0,4.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,7.0,-0.8023072933193053,-1.5540919471212433,1.1820743829480787,0.4939905940050735,-0.443955363136001,0.46030316000404986,-0.22960956708065078,-0.05936794931435454,1.9132014499618768,-1.0266331220022822,0,1.0,36.0
7.0,6.0,7.0,3.0,5.0,1.0,4.0,6.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,6.0,5.0,2.2468452482465597,-1.5879314692847126,1.435161148499501,0.1473011607175703,-0.5400341341347018,0.1415858805550144,-0.23784731307815715,0.6939681375365371,-1.2865544487616505,-0.19224194861915922,3,1.0,36.0
9.0,9.0,5.0,3.0,7.0,2.0,4.0,6.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,3.0,1.0,3.6402462382103553,0.9706989769781291,3.4140254211503085,0.4887850903362624,-0.5681082900585407,0.4186894794647636,0.03552616587697307,1.4540077106863611,1.0129515872868915,1.401256377968625,2,1.0,22.0
7.0,2.0,6.0,4.0,5.0,7.0,1.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,4.0,-0.9074836648597276,-1.4591378101855588,0.16308567770163018,1.230492137307561,-0.1053159885771412,0.11722553725105858,-0.9609461194556146,1.253393997753222,0.6686521812966214,0.4088357191122992,0,1.0,6.0
4.0,1.0,2.0,6.0,4.0,7.0,1.0,3.0,5.0,2.0,5.0,4.0,1.0,2.0,2.0,3.0,2.0,-2.488908765093194,0.6950385184611554,-1.1739850678232497,0.6971384242275778,0.9155564186918157,1.6556619411332705,-0.7494564380726745,0.015312406178596477,0.43272865436922314,-0.06437597296950431,1,1.0,10.0
5.0,5.0,5.0,7.0,4.0,3.0,1.0,2.0,6.0,2.0,2.0,1.0,3.0,2.0,2.0,6.0,5.0,1.783636397842679,-0.2917608914903048,-2.3342275812339173,1.7507348612419296,0.13131044364989677,-0.1216207243834122,-0.7549220384269177,-0.25319921002328777,-0.4603507489016428,-0.3245504075171164,3,1.0,5.0
4.0,1.0,2.0,3.0,4.0,7.0,1.0,5.0,6.0,1.0,6.0,2.0,2.0,2.0,2.0,3.0,4.0,-1.1036625471882306,0.7729026219517116,0.23297733880928229,0.8938601656522805,2.6307666580447613,-0.2572471460828669,0.4636099283456653,-0.8637594523717588,1.4209758785703612,-1.456534354883988,4,1.0,38.0
4.0,2.0,1.0,3.0,6.0,7.0,2.0,4.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,4.0,3.0,-1.6346604463575856,0.3037451680834181,0.1249828031050127,0.909744926339428,-0.26250442909056376,0.3472837239455259,-0.5952811271984011,-1.4358523541244255,0.8265641560989327,-0.689484271858552,4,1.0,16.0
6.0,3.0,5.0,3.0,6.0,7.0,1.0,4.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,6.0,6.0,0.330804233112322,-0.9299561206013149,1.8515431799619184,0.8897421231501363,4.364058012678081,-1.2748482393389606,-0.2616427534628926,-0.6156544171914988,1.2942661366836612,0.6580473191900023,5,1.0,22.0
9.0,6.0,1.0,5.0,6.0,7.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,6.0,6.0,1.543206974317306,-1.1418989420151995,-0.5013453030240558,0.15042908158383367,-0.9188546819856208,0.10377741004938887,-0.08150297098760174,-1.9033422225571497,1.502457381326752,1.6155459427652983,3,1.0,44.0
6.0,5.0,7.0,6.0,5.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,6.0,4.0,2.5782034069196307,-0.9366716027240074,0.1471450618335904,1.3229152235789934,-0.048851005327022794,0.01755885766213711,-0.9271180870366625,0.7500900200688339,-1.5547774188961714,1.3988401589160298,3,1.0,11.0
9.0,6.0,5.0,4.0,7.0,6.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,9.0,1.9132066296616197,-2.204058695271907,-0.11301600658957658,0.9674525742771634,-1.213302608482876,-0.7683170281837554,-1.4569367446235661,0.24220462793546432,1.946748690311541,1.2894305118224532,0,1.0,5.0
9.0,9.0,1.0,6.0,4.0,5.0,7.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,5.0,5.0,1.68309453425403,-0.8894993532033627,-0.77354064235809,-0.9653196774143775,-1.2890306245232936,-0.5121119383408989,1.050652796256233,-0.8743542325088703,1.3444528440346208,2.1804750784570817,3,1.0,29.0
4.0,1.0,1.0,2.0,3.0,7.0,6.0,4.0,5.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,-2.241058485433114,1.5721487399310219,-0.363988673434949,-0.6124416985791723,-1.2718743558392527,-1.2701035868628523,0.24486301668372926,-0.13686482714302367,0.8521813724895458,-0.9950097887756312,6,1.0,10.0
5.0,2.0,1.0,2.0,3.0,6.0,7.0,4.0,5.0,2.0,4.0,4.0,1.0,2.0,2.0,5.0,2.0,-1.7901542171671507,0.6696121400838022,-0.08143933113647588,-2.2546268203225366,0.1426130638157237,0.3357251719108083,-0.06815602607309329,-1.0059843236421022,-0.014754160689746826,-0.8421513985984344,1,1.0,20.0
7.0,1.0,2.0,1.0,6.0,3.0,7.0,5.0,4.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.1542815897383376,0.7968272057687854,1.6890951973069388,-1.343861940319638,-1.6296854988247755,0.6045737378987429,-0.7968472687426764,-0.10034008170670042,0.8021753278157393,-0.7373138453059025,6,2.0,19.0
3.0,1.0,1.0,3.0,6.0,7.0,2.0,5.0,4.0,2.0,5.0,4.0,1.0,2.0,2.0,2.0,3.0,-2.8971013921358195,0.6697685404536006,0.8983544285016987,0.512054771707945,0.2676454996682724,1.340045232612084,-0.8582047755432235,-0.49344957130284345,0.638490131985264,-0.5251153510402938,1,1.0,33.0
8.0,2.0,3.0,2.0,6.0,5.0,1.0,7.0,4.0,2.0,5.0,2.0,4.0,1.0,2.0,5.0,3.0,0.951224842886594,-0.22319484953176413,2.0053285765027455,1.1687300444748767,-0.7569515122366481,1.5306549051248022,0.49980841645458557,-0.8318147190587932,-0.11619426450866736,-0.9271478425659639,2,1.0,23.0
2.0,1.0,1.0,6.0,3.0,7.0,4.0,2.0,5.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,-2.4129649228082215,1.7557155569746572,-1.93402451394528,0.4114946937053131,-0.5879454355245105,-0.19650564292585332,-0.33584203511440774,-0.027301295491788523,0.4873661994532852,0.1984858021553855,7,1.0,34.0
3.0,1.0,2.0,1.0,5.0,6.0,7.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,-0.6094789950814369,1.6705012594691897,0.41389851795687016,-0.402045678926084,-1.9542621153519446,-2.065610214983568,-1.004862587517891,-0.621889713509546,0.11726142640274896,-0.6458860004359431,6,4.0,39.0
4.0,1.0,3.0,5.0,2.0,7.0,6.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,4.0,-0.9226831638868482,0.40096263658938547,-2.3197914232027568,-0.49409112544574424,-0.3982014771191363,-2.0466481674098187,-0.3985873238257357,-0.34750273898688605,-0.45577469329046594,0.3304423774442072,7,1.0,10.0
3.0,1.0,5.0,6.0,2.0,7.0,1.0,4.0,3.0,2.0,6.0,1.0,2.0,2.0,2.0,3.0,2.0,-2.0109950433900643,-0.021081744973192866,-1.2577805266759716,1.5791651852070958,0.14111075163979128,-0.2926106271707897,0.2924938898059744,1.4366227410602626,-0.6200231057356673,0.056667076671298104,4,1.0,43.0
4.0,1.0,1.0,2.0,4.0,6.0,7.0,5.0,3.0,2.0,6.0,2.0,2.0,2.0,1.0,3.0,1.0,-2.1008250530556922,1.970897379177649,1.5066858872364872,-1.351609383086881,0.17015598603431423,-0.5278945811637644,0.3119623816677623,-0.024605587465522376,0.5963489063662484,0.2634353813058074,6,1.0,6.0
2.0,1.0,1.0,2.0,6.0,7.0,5.0,4.0,3.0,2.0,5.0,4.0,1.0,2.0,1.0,3.0,1.0,-2.9270302937107733,1.964430174286968,1.7940074940345738,-0.7981473581795439,1.292196782570928,0.1052653423590892,-1.1944285913450667,-0.39268689650596283,0.6498042284638365,0.28844699661710577,1,1.0,31.0
7.0,5.0,2.0,5.0,3.0,7.0,4.0,1.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,0.14347693224305955,0.7711323509096353,-2.2273469382810895,0.16196127818897116,-0.9600205946641182,-0.9061240901198897,-0.06543486188545575,-0.022113109333582064,1.9810717123281862,-0.035320408354709176,7,1.0,36.0
3.0,2.0,1.0,4.0,5.0,7.0,2.0,6.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,-1.8477207294914963,0.9558722932236107,0.6083531093144198,1.4715713272941096,-0.5782435665724959,-0.1383830449523826,0.38733714976211536,-0.5884578697533611,0.07104406757703831,0.019970422024875117,4,1.0,23.0
6.0,2.0,1.0,5.0,6.0,2.0,7.0,3.0,4.0,2.0,6.0,4.0,1.0,2.0,2.0,2.0,2.0,-1.4927880593078495,1.2981870788369703,0.26353390624878537,-1.7168669663565892,-0.4159505547217026,2.0812614748997467,-1.6138366199307685,-0.13935262960820222,0.5465148487509162,0.6911702234315283,1,2.0,31.0
5.0,9.0,6.0,1.0,2.0,7.0,3.0,5.0,4.0,2.0,6.0,5.0,1.0,2.0,2.0,7.0,6.0,-0.5019010613594729,-3.225542921261332,0.2489883650404821,-1.740894086159204,2.3201491594330848,0.7497827607689896,0.38158740231952104,0.3094938783582787,-0.10305482453399603,-1.5679890247971702,0,1.0,14.0
6.0,1.0,6.0,5.0,7.0,3.0,2.0,1.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,6.0,6.0,1.2281880198718444,-1.04057381629548,-0.5264211604329306,1.1152542303607669,-0.1630671498484106,0.6913019177108015,-2.619890136787499,-0.49154286488630183,-0.6956658160734888,0.2131250752303773,0,2.0,21.0
9.0,9.0,5.0,2.0,3.0,4.0,1.0,7.0,6.0,2.0,2.0,2.0,4.0,1.0,1.0,7.0,5.0,3.903708176507793,-0.43555815048161967,1.1745346158038414,0.5536737879654745,1.2232922734176361,0.3387475413022573,1.9521755711596604,0.06677253133804631,0.5329947617268826,-1.5385261195435296,3,1.0,5.0
3.0,4.0,2.0,4.0,5.0,1.0,7.0,6.0,3.0,2.0,3.0,2.0,5.0,1.0,2.0,6.0,3.0,2.10126013445939,1.4884765646073368,1.237147616362611,-0.6550397823756333,-1.1484217611455965,0.536994387883834,0.05546766633044098,-1.2353972744321877,-2.395722241695329,0.2725488015968592,2,1.0,44.0
8.0,7.0,2.0,6.0,1.0,4.0,3.0,5.0,7.0,1.0,3.0,2.0,5.0,1.0,1.0,7.0,9.0,4.792969406984322,0.8349566586172429,-0.7363353119939509,-0.38514702675763257,3.8739080006408355,0.20301079579558204,2.8160928232038933,-1.2759259053327985,0.8531257064541273,-0.1599523454694381,5,1.0,7.0
1.0,1.0,3.0,5.0,2.0,1.0,6.0,4.0,7.0,2.0,2.0,5.0,1.0,2.0,2.0,4.0,1.0,-1.2179547673671367,2.6306417230301653,-1.2964581656014773,-1.4975972767187105,0.8404688679524377,1.2386199771452606,-1.0939168365776237,0.38646385790003196,-2.0519545440313562,-1.5921690650267128,1,1.0,37.0
8.0,8.0,1.0,2.0,4.0,7.0,3.0,5.0,6.0,2.0,2.0,2.0,4.0,1.0,1.0,6.0,8.0,3.0635450629520946,-0.06305007203672931,0.6410642335077149,-0.14602376329724986,0.702463461071164,0.053174105119029674,1.6975043423994258,-1.5631997347987197,1.7068823158030544,-0.603749817249025,3,1.0,14.0
8.0,1.0,3.0,1.0,2.0,7.0,6.0,4.0,5.0,2.0,7.0,2.0,2.0,2.0,2.0,6.0,5.0,-1.1141146057178075,-1.3842379629112795,-0.3119432914517483,-2.0071590401115467,-0.1843897213237078,0.009767358390654388,0.7322042906580833,-0.760617908445966,0.3104188060641843,-1.3059019520389081,6,1.0,33.0
6.0,6.0,7.0,4.0,3.0,2.0,1.0,6.0,5.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,8.0,1.1240516228918969,-2.495953943008971,-0.3673117896042352,0.5941376300065284,1.0261697918739523,0.9846634447198961,0.39728163063749733,0.6961463951666391,-0.9486681746357101,-1.6233723030079492,0,1.0,38.0
3.0,1.0,5.0,6.0,4.0,7.0,1.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,6.0,9.0,-0.8970505638600622,-2.0823083130482085,-1.1338120676281085,1.3751725974402937,0.996010856218434,-0.1123863216110732,-0.6117511672383165,-0.3554865198144035,-1.4084195161269741,0.6943350390635364,0,1.0,47.0
9.0,8.0,2.0,6.0,1.0,4.0,7.0,5.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,6.0,9.0,1.521376155631781,-1.9262623663118028,-1.325340619992015,-1.863520038238772,-0.13803095025315984,0.26402086823976606,2.307239400120727,-0.4602162625994792,0.09724740188328401,1.0512442104444053,3,1.0,48.0
4.0,2.0,4.0,1.0,3.0,7.0,6.0,5.0,2.0,2.0,5.0,1.0,2.0,2.0,2.0,3.0,5.0,-1.4226466084346014,-0.7116513014734985,0.7686396755288194,-0.7178770755111337,-0.9758548210823305,-1.552559685126503,0.37056409649359506,0.5902362480212536,-0.1618087931591598,-0.5031359879480777,6,7.0,5.0
6.0,4.0,2.0,3.0,6.0,7.0,1.0,5.0,4.0,2.0,5.0,2.0,3.0,1.0,2.0,5.0,4.0,0.4344786431858873,-0.44493419308079524,0.9056578985403454,1.1561506269386546,-0.16392994432042016,0.9215685350961815,0.1120307226737505,-1.3180069382538218,0.4299124206357592,-0.3248447139029172,4,1.0,36.0
6.0,3.0,6.0,7.0,2.0,1.0,3.0,4.0,5.0,2.0,7.0,2.0,2.0,2.0,2.0,5.0,3.0,0.06641063888767934,-0.4029213619860207,-1.595011445386559,-0.032618057309422126,0.6161128133877013,1.4827780018061354,-0.08862553852671494,1.259021153529953,-1.2657171632910516,-0.41109519498538877,0,1.0,10.0
8.0,1.0,1.0,7.0,4.0,3.0,2.0,5.0,6.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,-0.6507898149941667,1.243693117695826,-1.0261987012905271,0.9362990190033488,-0.7451850154118411,2.160412115332768,0.544829539652545,0.06544198724749502,0.8690756397237225,-0.12240597976875145,4,1.0,39.0
5.0,3.0,1.0,4.0,6.0,3.0,2.0,7.0,5.0,2.0,2.0,2.0,4.0,1.0,2.0,5.0,5.0,1.7898619581795887,1.0876792193637617,1.0602937482210815,1.414123419676177,-0.8605782937754265,1.2523915743927243,0.5222391277352605,-1.68592701275522,-0.9183278335082637,-0.6979024213299146,2,2.0,33.0
5.0,2.0,4.0,1.0,6.0,7.0,3.0,5.0,2.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,-1.468835518408653,-0.2345401907697498,1.929809377126531,0.6147694661366968,-1.061360556416534,-0.15964989841637792,-0.7169744866064431,0.643697869297725,0.7592447180375441,-0.33212777234665664,6,1.0,49.0
5.0,6.0,5.0,6.0,2.0,7.0,1.0,3.0,4.0,2.0,6.0,1.0,1.0,2.0,2.0,5.0,6.0,-0.5039911298127776,-1.9890564624517315,-2.090193475957194,0.9686037843567233,0.9402968237485105,-0.40545669069657747,0.5703909034213397,0.5348747049231773,0.30905529583157665,-0.03272052616964977,0,1.0,47.0
8.0,8.0,1.0,2.0,5.0,3.0,6.0,4.0,7.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,1.969717091801805,1.0139805743757115,-0.11516741393239258,-0.5804071613901441,-1.960742876939527,-0.4923931049017558,0.23641385871970944,-0.8111349948832585,2.168703992032226,-1.2399057311955322,2,1.0,47.0
4.0,2.0,5.0,3.0,4.0,7.0,2.0,6.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,4.0,-1.6472524732629323,-0.7966425335735625,1.0387387647608817,1.3901929497257584,-0.6605228919007774,-0.8146034287468531,0.34911256254504536,1.393261264270518,-0.13882343536275138,0.03698348140973564,4,1.0,10.0
6.0,1.0,6.0,4.0,2.0,7.0,1.0,5.0,3.0,2.0,6.0,1.0,4.0,2.0,2.0,6.0,4.0,-0.4020166033022649,-1.5729877043599994,-0.44178542449845964,1.1468035562083216,-0.01186839684162155,-0.08613097806205519,0.9380289434145912,0.5877616869868822,-0.9826679143675376,-0.4837400839966591,0,1.0,33.0
7.0,5.0,5.0,3.0,4.0,7.0,1.0,6.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,6.0,-0.41755305089861683,-2.809035655658121,0.7208077039666204,0.7671977224305513,0.5725648720042297,0.21187051037746443,0.8639886609042057,-0.04391021471151244,0.02491470646519696,-0.17119182366628724,0,1.0,4.0
5.0,4.0,2.0,4.0,1.0,3.0,6.0,7.0,5.0,2.0,3.0,2.0,4.0,1.0,2.0,5.0,8.0,2.1012353606054086,0.3884248296605102,-0.2762421986819076,-1.0396215237039128,-0.6541824659530948,0.6900752567406998,2.1490197075820716,-0.4686910732803782,-1.6571194839852625,-0.8920321796953632,3,1.0,44.0
8.0,3.0,3.0,4.0,7.0,5.0,1.0,2.0,6.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,5.0,0.9059380302148609,-0.5541537019175922,-0.552033227291175,1.2952558735502802,-0.4412585195520269,0.8052681961437932,-1.4623357774330363,-1.2831563557450012,1.3318129680355884,-0.5103707841880544,0,6.0,44.0
3.0,1.0,2.0,4.0,6.0,7.0,1.0,5.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,5.0,2.0,-2.048167274590229,0.17274386232642858,0.3083810815787155,2.0551708214331814,-0.1551016240089765,-0.7967976055668256,-0.34797158244795245,-1.2880632242766723,-0.32653847843790723,-0.07521153287723584,4,2.0,26.0
6.0,3.0,6.0,1.0,4.0,7.0,2.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,-0.4045809565130055,-0.9673419654020188,0.9241147954195527,0.8485866989159627,-0.513095375090295,-1.0569365112031142,-0.1745180964809469,1.2418962243074259,0.4347491885139723,-1.1454009015524083,6,5.0,47.0
6.0,4.0,7.0,1.0,4.0,3.0,5.0,2.0,6.0,1.0,4.0,2.0,3.0,2.0,2.0,5.0,3.0,1.8632091353926943,0.008435704753402287,0.27230729134570764,-1.0825342300976355,2.305519498765082,-1.4945986641264613,-1.4108201758640995,0.3020150585567617,0.7378098423017455,-1.818936034597205,5,1.0,44.0
7.0,6.0,4.0,6.0,5.0,7.0,3.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,6.0,8.0,0.4480529138322891,-2.636003542782466,-1.2707564260847135,0.17659688379460206,0.51449336334891,-0.02544861393171453,-0.7686784455406466,-0.672729336631239,0.6894480794025734,1.6852844110794851,0,1.0,34.0
6.0,3.0,1.0,3.0,2.0,7.0,6.0,4.0,5.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,-1.224686538386043,0.9361253946377642,-0.9601217341705047,-0.7508265799000362,-1.2686318839446966,-1.1852443653980975,1.039117426799647,0.10454365470332046,1.3382160759759087,-0.6018799194541864,7,1.0,10.0
4.0,3.0,2.0,6.0,1.0,7.0,3.0,5.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,4.0,-1.351640026230611,-0.14995146703043186,-1.55731215516889,0.17762745502092464,0.41113495094709673,0.18921053119428638,1.6041129092993491,-0.21849448186752185,-0.5843787509517889,0.054836855938499546,4,1.0,44.0
6.0,3.0,2.0,4.0,6.0,7.0,1.0,5.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,5.0,-1.0668263458980234,-0.30419837185078047,0.38626311728608514,2.004477839230107,-0.8632055365119549,-0.4350431470307107,0.07627147016320407,-0.20889909877688703,1.3918378431646026,0.17600260361450346,4,1.0,33.0
6.0,1.0,2.0,4.0,6.0,7.0,1.0,5.0,3.0,2.0,4.0,5.0,1.0,2.0,2.0,5.0,1.0,-2.3188260015569453,-0.08016981367622336,0.9793720187507708,0.5571564885556499,0.9304988358963542,1.8077519009752603,-0.7229177024446766,-0.8350194489579736,0.08857388854054497,0.19138765806498007,1,1.0,5.0
3.0,5.0,7.0,6.0,3.0,5.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,5.0,6.0,0.2681980194273183,-1.3304080954914428,-2.108666146193794,1.5815367229215185,0.8373636918714931,-1.25416621474849,-0.901123556444883,0.982861129371214,-0.7557272148715336,-0.2837783706562967,0,5.0,33.0
6.0,3.0,6.0,2.0,4.0,7.0,3.0,5.0,1.0,2.0,7.0,2.0,2.0,2.0,2.0,5.0,8.0,-0.883349593878477,-3.099961430037917,0.9687272128786556,-0.10825587983152148,0.34605401001977015,-0.16260914294278467,0.0680855816413796,0.505364994508974,-0.3586373238397179,-0.03777186388347403,0,1.0,38.0
3.0,3.0,2.0,6.0,5.0,7.0,3.0,1.0,4.0,2.0,6.0,4.0,1.0,2.0,2.0,5.0,5.0,-1.9013969339567516,-0.5880210883680053,-1.4483515877945012,-0.2973139120205754,1.3679989154130503,1.196044268889721,-1.615306038748608,-1.0534333848887132,0.13605612936648692,0.7660082080644979,1,1.0,10.0
4.0,3.0,2.0,6.0,5.0,7.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,9.0,0.2820529682702496,-1.1725352959444713,-1.9919005005766983,0.6649109221509263,0.4578118900160831,-0.6388431591362292,-0.9485184252671175,-2.164121643734075,-0.32030099144143764,0.8328356751527568,7,1.0,48.0
